Solar Irradiance (kWh/m²),Average Temperature (°C),Wind Speed (m/s),Humidity (%),Cloud Cover (%),Atmospheric Pressure (hPa),Daily Sunshine Duration (hours),Panel Orientation (degrees),System Efficiency (%),Type of Renewable System,Energy Consumption Category
1.175262468,9.693220283,14.90772583,34.77593921,40.27394847,1030.013758,3.18274227,172.6037921,96.59673185,Wind,1
6.492103021,22.56164885,13.20472143,24.05859118,51.96116758,974.1658921,8.233093847,132.2199725,91.1337266,Solar,1
7.460448793,-4.670348485,9.351089372,67.23462941,99.65263088,956.8037314,11.38548597,328.9732281,34.33449118,Solar,1
5.833687651,22.89226523,8.540660418,63.93719045,13.52173137,981.6904138,3.216566249,132.5863684,82.31875991,Wind,1
9.621725485,39.97068629,9.309907197,26.14204093,67.54560453,976.6794549,9.73759127,134.4400528,99.60437816,Wind,1
3.748705795,-7.589398057,3.019681617,73.4625231,39.60009664,1000.59258,0.664317803,138.0724245,32.7396702,Solar,1
2.857120863,38.85870921,5.927066149,50.96547926,13.30097989,1027.772791,6.45745212,301.1832757,49.30994524,Wind,2
8.685991282,10.34539804,0.591892993,70.09845324,15.87367634,1035.832294,0.846600765,234.2837955,56.81626629,Solar,0
2.235958385,33.53767252,7.133190562,85.36303718,94.92731062,1034.486409,11.20839589,221.1007861,36.54380222,Wind,2
9.632225394,29.1192742,8.145368759,25.27555857,87.96014967,985.9675561,9.196215367,120.2914881,11.37383557,Wind,0
0.121544747,18.35081305,3.416246042,11.72303812,90.70419604,1018.723434,7.895398934,294.4455037,29.81163198,Solar,0
9.698788267,26.92246046,14.46043271,80.11923278,99.15327758,981.2834198,9.886756579,13.81099009,35.37431959,Wind,2
0.43159912,33.92577807,13.64181916,64.87276826,20.831539,956.0905543,7.770237547,313.486982,49.92397312,Wind,2
8.911431137,10.20701608,10.83214853,72.96756127,35.54393374,1020.156527,11.62733277,184.5899639,25.39922306,Wind,0
5.277011091,6.351658078,8.000799431,85.43394775,66.92190299,950.9827553,8.567495374,143.3700846,88.5928921,Solar,1
9.929647961,23.37966928,13.04953739,82.25298413,48.38025399,990.9182587,11.09590331,178.9802211,73.44200195,Wind,0
0.737965647,30.3922971,1.959785157,96.48281322,41.83895334,982.9379269,6.205582704,240.269591,17.66804298,Wind,1
5.538542844,28.11425674,11.85764691,58.2341571,35.78112493,1019.337754,1.404772956,4.595553546,68.5083206,Solar,2
9.693025356,29.89068244,1.87231221,53.96460694,59.37806319,1026.624547,6.338132657,313.7586683,68.82908288,Solar,2
5.230978442,11.77916574,11.91315994,46.16984799,57.55934286,980.4094636,1.522473937,160.8262291,96.05990563,Wind,2
6.293986381,30.89171081,4.136513524,23.83219386,16.14578341,1031.162701,7.10992175,123.4679471,10.27187842,Wind,1
6.95748689,-3.989547231,13.15635872,61.53465096,47.17398375,979.3916761,5.789916726,49.76840363,32.31392048,Wind,2
4.545410648,17.2244549,14.16063141,34.93112719,55.34717762,994.632636,7.470904774,158.2075348,93.50123314,Solar,1
6.275580801,-9.712066975,2.231939541,92.9176761,57.02869387,1022.701853,0.120563773,178.6761977,93.89205239,Wind,2
5.843143119,6.229291495,6.940134076,62.48717238,21.01071929,1019.292023,2.3380859,145.31281,74.85277774,Solar,2
9.011580105,8.323076744,14.71481067,63.35561625,74.22713923,1048.736847,5.895965183,244.3176338,78.91869889,Solar,1
0.454463803,9.80863458,7.25111154,41.94321948,2.519909482,972.5161024,11.40604274,151.5227504,18.23346621,Wind,1
2.809631896,24.77336033,12.95321284,14.67904168,35.48318555,1016.231791,4.603308484,346.110328,56.24882513,Wind,0
9.504114841,9.427905064,8.830972832,12.85693888,78.02126485,1010.968191,5.092464313,215.7399064,30.84246922,Solar,0
8.902637839,12.43468113,5.629948619,48.10016297,56.38929211,1041.509845,8.576353068,290.6920568,26.30962393,Wind,2
4.556567528,1.877206544,4.286753333,17.61088403,26.11624325,965.6362142,7.245513087,39.36812512,82.92729692,Wind,1
6.201325978,8.662589581,3.048346366,64.616226,69.49531193,1025.179816,3.587113801,143.0248655,22.1534323,Solar,1
2.77381183,1.363481363,11.42697287,89.28757051,56.73909442,1006.826862,4.929796747,121.2651725,52.17864733,Wind,1
1.881211597,-6.340203812,5.798107602,89.46233349,79.62436095,977.466587,2.612397586,205.0136597,94.47204156,Solar,2
4.636984049,20.17242967,7.669131933,69.31408691,73.50251862,997.4434914,11.59225751,310.0008672,26.724885,Wind,0
3.53352228,23.41063993,7.3848822,29.01086483,61.0107922,983.3776597,1.567612579,28.20175839,98.01940814,Solar,2
5.836561119,20.9745173,8.659185438,87.66971482,48.81776753,1007.93134,4.462041415,26.1269273,99.48591872,Solar,2
0.77734637,13.17470219,12.98365718,89.74840918,13.31821257,1038.900061,0.310067667,306.1143749,60.00554392,Wind,2
9.743948077,8.989289009,14.71109015,27.69882265,26.13330179,1006.930498,2.661353903,76.62603097,25.31284662,Solar,1
9.862107445,33.16668248,6.113763129,76.36834772,41.90994729,1013.172242,9.365653661,240.7511716,38.44943991,Solar,0
6.98161714,15.95408926,12.41278383,35.7867594,59.9299287,1001.874785,2.414102787,195.4361276,48.20435494,Wind,1
5.360963663,13.95909388,11.46791692,82.23762811,51.37078552,955.1165506,0.96076083,299.8416942,37.83918019,Wind,1
3.095276163,-8.71789671,8.602934272,99.75141099,28.8184526,973.2858557,5.693438158,45.03200754,35.25720219,Wind,0
8.137950197,7.062391381,14.34070715,12.70234048,0.646435779,999.2001729,0.119630817,46.72186766,97.50067383,Solar,2
6.847311726,9.009780939,3.007117733,90.76292792,49.62392219,981.0235284,1.017193853,200.4546097,23.80283447,Solar,1
1.626169393,9.941139045,1.638963155,66.03674802,28.56259886,968.1763598,9.691510435,340.6963152,75.99951178,Solar,2
9.109271845,19.00861846,12.8094295,97.60443572,73.46083007,1000.413284,9.257680138,149.399193,10.03692605,Wind,0
8.225372429,16.68012734,6.58724725,51.85085658,2.394626527,982.2809793,10.98166584,117.6991561,63.65644025,Solar,2
9.497999133,20.39525464,12.70453281,86.26491375,58.48278113,975.8107643,10.25418523,218.4081564,92.43487036,Solar,2
7.257195084,28.24416308,13.39635308,15.61546617,94.14742375,996.3985417,8.198106759,334.9614962,35.91406847,Wind,2
6.134151959,30.64928694,0.936863904,40.17511451,17.44092671,963.3284258,0.627994288,301.2940198,26.69733777,Solar,2
4.182430363,25.90615381,13.25197144,16.0314884,47.16494908,1042.774573,9.394183416,358.3740999,68.65118154,Wind,2
9.327284834,37.7761848,6.724785831,97.78088201,9.142199182,1036.77021,10.14612973,8.124689953,74.13412666,Wind,2
8.660638895,-9.088370866,7.656487335,83.52765165,62.56819123,1020.762059,9.588985749,40.6289321,71.92274671,Wind,1
0.452186701,-0.211100716,9.398887666,86.72926791,55.05316806,960.6213828,6.101748424,219.4083948,38.7385192,Solar,1
0.263669745,-9.621856251,13.8957391,94.41687083,40.73655242,1027.587725,2.794822064,295.4075182,32.69821619,Solar,0
3.764633669,22.37373571,0.286741416,17.65931375,52.13770215,1030.795733,10.14395971,102.6879632,96.032692,Solar,0
8.105533308,34.90152745,7.152652025,44.70378333,89.65746585,1026.776462,8.725953717,86.11599169,93.09695574,Wind,0
9.872761293,2.174114829,10.31583064,16.39314001,19.62943023,961.3965887,11.76913409,283.3112878,51.15849489,Wind,0
1.504168911,36.35172724,10.84060437,28.97137914,2.256451171,1014.390796,1.868311173,20.29746739,86.15744795,Wind,0
5.941307154,-6.986630486,10.38798647,30.64291993,86.16648847,1033.43248,2.707974997,132.9777531,50.70911299,Solar,0
3.808908566,36.72180134,2.016526941,52.21964899,57.71170824,1007.73534,2.541577799,182.0913201,48.19501163,Solar,0
9.699143978,7.581134362,4.490933826,34.17059507,89.06584555,1014.640738,9.510477211,201.7255228,24.10866528,Solar,2
8.421189231,-4.928958578,5.380732881,19.08802961,59.69452234,995.8363479,2.242887557,262.3014564,48.37654508,Solar,0
8.383287047,14.29358796,12.06655812,25.07419802,81.016109,1002.870732,0.799917958,127.7444604,58.36752447,Solar,2
4.686931598,2.838828386,4.181398086,23.25480072,42.96733634,953.4376858,11.98272968,220.5663641,12.02538947,Wind,0
4.148195023,4.243645098,3.160574458,97.57691181,74.98599313,1013.896302,0.297806537,210.7351522,49.97017047,Solar,2
2.734070719,5.364498246,14.36172029,78.33632562,91.30414669,958.1447213,10.02292872,197.1417962,80.32205966,Wind,2
0.563754967,30.15129489,0.132949277,97.09853187,57.21229637,993.5014594,4.384402099,230.5739855,71.20414507,Wind,2
8.647223763,16.95806383,14.96731284,49.57664379,18.07851506,979.2655098,10.09938552,93.40170158,67.164129,Solar,2
8.129010091,5.565384958,10.15231948,35.05316335,26.8797615,1004.542795,6.655445895,30.47355129,91.85998856,Wind,0
9.997176733,20.51668917,12.42703949,81.84638775,19.86445769,963.3416336,10.81957475,42.93780193,11.62288088,Solar,2
9.966368371,25.80753371,4.419290945,39.36285262,24.68570276,1019.16434,11.11431584,80.84965776,60.13428276,Solar,2
5.554317056,3.631200037,0.214729165,36.94450363,30.64154494,1029.501154,0.109178175,180.0712568,80.86139636,Wind,2
7.689874152,10.67745508,11.06804278,30.9255393,55.51337868,966.335445,0.904946112,302.5593902,58.72018444,Solar,2
9.447657299,-3.905695333,12.51216896,21.67110804,58.79916295,960.4313087,3.004304755,252.4656032,39.15059973,Solar,1
8.496473907,-0.942532523,11.10714198,33.08167549,42.64997472,964.5515483,8.031784996,284.0546175,22.26255086,Wind,2
2.473481017,24.0558927,2.14275431,41.97877736,61.54207798,1037.712756,10.65926636,126.3512246,89.88067646,Wind,0
4.505441353,-0.928082615,11.30141883,70.65947873,8.157492561,1002.818926,5.519303416,145.675347,52.36861531,Wind,1
1.291594152,16.25816918,11.53384173,15.6308358,8.778823706,996.7260996,7.283677395,141.725479,89.03036773,Wind,0
9.540510273,25.45231309,9.878107735,28.94562457,17.18294604,960.6711819,2.261998234,69.07434639,62.72669102,Wind,2
6.061746345,-4.656153845,11.49173899,82.81212763,51.8077498,1014.955601,9.659602007,22.03799693,70.6772905,Wind,0
2.286428055,18.36561098,12.6888216,23.22297312,21.39946787,1036.799959,11.60793734,212.7297934,82.38350389,Solar,0
6.717006844,2.828139185,9.204061714,40.83806319,28.32844035,1032.818587,3.223187195,356.118006,69.32399901,Solar,1
6.181282405,38.14634376,1.32907071,87.81930297,40.03128362,1012.605471,5.937911419,60.05869378,45.82493566,Solar,2
3.58162718,14.17728234,7.314417145,23.943278,81.1866124,957.5278717,1.033393326,16.80653516,56.22700455,Wind,2
1.135575922,30.29962749,1.16474002,17.44631521,1.386213591,961.2397027,6.709639878,280.6314055,82.27409722,Solar,0
6.715731956,17.51132711,6.113145465,53.60841956,64.93788202,954.9308987,6.033401302,90.93096241,43.62852667,Wind,0
5.203077009,-7.829373357,6.106597337,37.21775602,66.8876531,975.7479216,1.73323781,298.6717699,44.93093111,Solar,2
7.723183917,21.65756878,0.990147662,60.7067528,79.86557804,963.5661467,5.304794557,253.4172001,18.61211045,Wind,2
5.201635011,37.57016711,5.23230801,82.34244014,93.27529391,976.004804,4.009255825,340.4424733,92.31259917,Solar,2
8.521815003,20.08059101,1.664971482,22.34336393,2.013784895,988.5058056,6.261970504,147.2138049,18.19326835,Wind,1
5.519068388,30.95944297,12.12352815,62.26291761,15.37837055,1044.298278,7.027852025,238.3091422,68.33882597,Wind,2
5.609379715,34.21032317,14.21532039,55.49578844,88.61712941,1011.037606,0.101946943,167.3477211,47.18750309,Wind,1
8.766536027,1.403988597,1.084747129,22.96709074,45.85185622,1033.497379,9.132071795,227.011931,46.50574512,Wind,1
4.034828662,0.602241995,14.32672811,66.1598637,56.45906389,1021.03515,8.556171502,161.8556062,71.15966529,Solar,1
1.340152285,20.54904944,7.83864899,34.62763761,66.30272037,961.2503131,4.395436634,67.90760871,16.03843594,Solar,1
0.287826763,10.55142349,4.493485169,53.90508867,67.90666045,1023.592041,0.635231227,182.8430698,63.43352047,Wind,2
7.551372557,31.99306514,1.152931129,17.40450918,93.17404033,977.5098882,9.059190477,190.2903125,79.48286074,Wind,1
6.203095514,35.00115617,7.509364021,51.36256515,99.69494174,1013.910785,11.46210193,291.8173854,84.53914821,Wind,1
7.040797681,7.671068965,11.91773317,37.58171212,72.01574609,984.0961974,2.881819152,264.7874541,25.34773505,Solar,0
2.129641615,1.843527949,10.60629716,84.01430901,28.72212092,1049.767226,3.882295365,238.9649846,90.76771451,Wind,0
1.363714756,29.02627576,0.753390172,15.12808543,87.97524023,976.3551479,2.205754674,40.8193544,69.05314827,Wind,1
0.145446657,3.740301777,1.093527531,47.67465474,4.922091454,977.9130471,6.92323348,259.4218646,89.36693207,Solar,0
3.505875588,31.13071593,6.043099239,51.25882817,23.10808529,1043.067226,1.858096736,180.1098563,53.67526454,Wind,0
5.899176869,11.18691268,4.429357411,75.25054687,89.73857175,952.4644405,4.274327322,321.875833,58.78300106,Wind,2
3.922440451,23.37749496,3.485764846,61.68588176,25.61915144,1019.668899,8.364156167,331.1535363,92.71344493,Solar,2
4.37474922,-5.223234308,4.215067484,70.04911035,22.06510596,1022.532639,6.721391796,19.85637262,90.9918589,Wind,2
9.041586945,21.19296623,12.05224115,79.93443571,13.81252931,1033.637858,4.637550772,295.4309617,50.3344786,Wind,1
3.48255467,12.58838394,13.9384208,87.59826763,85.91117576,1047.443931,5.042995222,13.57106055,34.69713685,Solar,2
5.139894892,19.33042316,6.076540418,38.24879471,50.00582592,1047.560192,6.745330591,132.1810653,45.38533911,Wind,2
7.836530127,-1.599289613,13.59166503,58.42204348,67.48932031,956.5276758,0.070376735,195.2279912,44.89878957,Solar,2
3.965427823,26.84368725,4.822435519,85.60972706,23.90663841,1032.183932,0.942118421,53.31628751,35.81801875,Wind,2
6.220867002,33.13985388,7.146554795,99.05060179,75.8040421,1014.630993,10.57509681,268.6729725,34.17216439,Wind,1
8.623637087,0.836990005,3.390434967,90.05673799,76.0005545,1014.734213,0.934547869,3.007693502,87.49566428,Wind,2
9.495206237,-5.214272224,9.607140633,43.43205364,31.25980249,962.8349927,8.481643155,60.69565744,16.28757286,Wind,0
1.470734809,-8.818070698,14.68471673,27.56498655,41.0682633,1015.018717,11.04045797,209.0868587,70.98500639,Wind,0
9.265876252,22.09857502,9.052396441,54.04532837,20.96902774,1048.248258,3.248203252,257.1795223,25.55380463,Solar,1
4.921162931,20.3547018,5.367211262,76.74773067,97.65610233,1041.181857,4.445897245,329.991517,41.00553041,Wind,0
2.582443883,17.33487064,9.71726169,54.33121637,64.56025771,993.9130661,6.82705687,253.9787947,15.53887307,Wind,2
4.591357562,1.597354806,1.843810177,53.4862777,93.45438807,953.9947973,10.58050764,241.8405373,34.29762732,Solar,1
9.800325753,9.545299795,13.3298862,85.4407379,30.33855436,986.229349,11.30286705,141.9628127,79.1578964,Solar,1
4.92618094,19.72381676,7.546259262,42.52634012,78.1890913,1032.639031,8.874758977,0.46239319,89.65137921,Wind,2
3.287516103,14.83834294,6.740246131,87.38152073,76.58586439,1020.14991,1.03943713,43.25733314,29.93744367,Solar,1
6.334008543,39.38927601,8.787971827,46.61243209,69.16556519,995.9343656,8.029849866,192.4396361,51.71930553,Wind,0
2.401456188,-3.178012372,9.371757942,39.54097951,96.56389753,955.5101535,4.923644662,243.0467589,52.32916431,Solar,2
0.758633281,24.7572277,1.076637093,50.85909201,39.35553361,992.6894728,5.648411994,150.2813822,88.62177752,Solar,2
1.288797219,10.21593841,10.23925832,78.62022628,13.07173236,996.902494,0.589780684,263.0444442,78.65191476,Wind,1
1.28045839,11.40998075,3.628975205,21.34018251,67.17088592,1042.855553,2.292745672,187.8704263,56.17694965,Solar,2
1.519026935,25.87988828,10.70928949,27.67772943,72.93098005,1014.10861,9.48616329,26.70343041,70.36724804,Wind,0
1.388271726,24.62180757,12.33802192,95.63003431,57.50605735,981.1652917,5.447505997,69.12585035,86.26195485,Solar,0
6.408747448,39.56279969,12.05937761,25.79424646,20.68178931,1002.531826,3.6199469,302.3993604,10.85850586,Solar,0
1.818800844,-3.580285527,8.287514511,61.09545861,50.44559417,956.6055308,4.608228888,260.9685888,46.26010279,Solar,1
3.456672833,-4.794517531,7.802548385,62.138302,31.21897366,1047.256824,10.25279416,322.1143153,91.65188505,Wind,2
8.967884099,26.21694086,2.14313942,54.06620158,42.74665282,986.0059902,8.987988209,42.32060968,76.62817278,Wind,2
4.739616403,18.91934585,11.63019226,68.02707237,64.52185758,997.7867355,3.267784766,356.4801125,58.85572369,Solar,1
6.675577385,3.708033328,4.071140707,30.68440532,74.52147427,985.5283974,1.410022083,75.38641702,57.66800743,Wind,1
1.723198712,-6.029031551,7.450431342,59.7396041,23.22246909,1018.251173,3.02397866,4.240755463,41.29930878,Wind,2
1.922890188,-5.71708752,4.264111394,43.49559297,40.53253606,1016.223216,11.04907741,359.0722581,56.84684803,Wind,0
0.408686163,34.70954373,2.007425445,69.55005337,26.9161571,1021.532231,6.979066054,101.1865988,68.98448795,Solar,0
1.689350631,-0.406633764,9.443365453,22.7101189,19.86316139,976.814323,6.401762505,240.4870029,47.65267346,Wind,2
2.78590339,6.168578106,0.814980522,61.37896752,78.338722,981.5668481,7.156723196,63.6056331,74.27378318,Solar,2
1.770104843,1.332820111,11.22967851,26.67433198,90.92526944,962.5251231,4.392339189,208.8822716,87.51090045,Solar,2
0.887025338,7.749815292,4.763801929,35.07787568,37.02321857,1015.550997,9.685284244,325.4525951,23.92163634,Solar,1
1.206358711,-6.528807863,0.002020395,29.68388203,75.12789244,953.9797127,6.279434992,115.2652203,50.63923205,Solar,2
4.60778768,15.95298955,7.666937089,26.45540019,89.69952894,1009.768234,1.400974833,241.2914314,46.72180822,Solar,0
2.063337184,-6.61937182,0.702778628,84.31398564,84.61242105,1036.969588,1.548781498,67.64529197,71.87183236,Wind,0
3.64269861,30.01782539,4.142543367,35.71368109,18.28133885,1039.083215,6.442309758,224.9263435,32.48807187,Wind,1
5.034172709,1.685604096,10.60464731,93.44114037,95.62918815,994.903776,11.23884262,121.1221267,67.62258235,Solar,1
6.903948286,17.00059573,0.940344324,97.29338728,37.66764404,995.9303688,3.70022546,76.03497309,88.97403176,Wind,0
0.393121398,34.00395438,12.59007739,61.41344229,33.92406612,957.6969183,10.43449403,112.7455383,47.63184398,Wind,0
7.994103989,22.54386845,0.05729884,22.87010104,6.243132728,1017.076503,9.169147039,64.38278466,91.991413,Wind,0
6.279003895,16.64788933,3.702358038,43.7093419,48.61736541,1032.125942,2.973749315,324.6897988,99.3847365,Wind,2
0.817590319,6.216687656,11.11356084,81.7959037,10.90136156,974.4655055,0.43608898,142.9872791,19.5482845,Wind,1
8.735786241,6.650095653,4.744052246,43.06516558,24.85398209,992.1300882,1.222167182,88.30054979,30.97478692,Wind,0
9.208724005,23.47434776,1.528385821,17.83154965,31.69426218,1033.883934,8.741927206,161.4268228,95.53417763,Wind,0
0.610779599,39.70696806,5.403508782,60.11064198,80.88263235,1037.712047,2.396036856,115.3930201,96.24949178,Solar,0
2.768776481,23.09195949,4.055899296,86.06087663,87.54886504,974.317998,4.455251046,267.9909314,18.79365478,Solar,2
8.062012798,17.88917087,12.64067853,81.63337484,30.24663175,1005.057063,6.020389992,349.6391683,11.34986503,Solar,0
7.482596904,26.53252551,4.700218764,25.76108261,85.86981212,969.2493151,8.705618021,157.6921164,24.49900209,Wind,2
1.845210194,13.26028061,11.83398708,70.5488153,85.72309374,960.1878764,1.358774679,309.972024,99.6411505,Wind,0
2.093493233,-6.99288287,13.37808217,29.84538371,76.46509504,1041.11205,4.876396863,203.7107065,26.19996549,Solar,0
3.704721028,18.11484079,6.507261294,29.63867811,14.6695114,1032.05075,5.82087491,56.60483943,55.2292846,Wind,2
4.845229852,37.88126423,13.64914716,88.6664596,69.03228469,1026.00349,6.489924768,248.6241871,86.35759538,Wind,2
6.182547715,-1.234852882,5.659770809,32.47020575,94.50240646,954.8766319,9.820327697,184.836419,11.83614496,Solar,0
3.689136396,24.50024454,14.46117625,33.69226119,68.25404788,1034.372879,2.060138341,234.2183484,64.4040084,Solar,2
4.625347161,0.046684433,1.339342868,10.05880517,33.16168491,993.8044076,9.693977422,320.2874685,34.9322904,Solar,1
7.474709381,16.79138422,10.305289,88.36021307,50.05793174,984.2395123,8.314541132,158.5564454,87.61014248,Wind,2
0.366832029,-5.166177518,7.407210607,81.33353319,64.57250434,1004.647636,6.67044977,324.4239444,35.51150343,Wind,2
2.524369443,12.51854681,5.814732082,66.45960416,51.05704087,959.1353243,8.394334445,270.2408451,71.80801483,Wind,2
7.133495859,27.80816644,9.490678181,77.52391875,11.99529417,1025.664655,4.944212867,175.8977733,70.67976692,Solar,2
8.952068377,7.378576212,10.55785637,23.68437107,31.20640447,1008.243508,1.660771032,217.1599688,29.9344194,Solar,0
5.116774421,23.24558622,0.065449045,51.24912351,80.23960306,968.6590097,7.989182883,117.2092077,13.13192799,Wind,2
5.321134853,29.77249804,2.504296331,41.60974486,86.14180461,968.82322,6.29606768,354.0950279,46.83246164,Solar,1
1.071720113,36.35889097,10.69569076,18.43988736,13.73000327,968.4248652,7.672497607,240.2464187,36.02738368,Solar,0
4.474123668,1.732104093,9.995781204,53.75174367,95.23867524,955.7002388,4.055985372,15.7848669,82.80799747,Wind,0
5.326172665,9.96579579,14.49071258,92.86656853,32.88226178,1008.779845,10.88239893,117.5838861,82.03277696,Solar,0
2.424705036,-2.379199333,11.41556685,13.60532071,66.23137387,1034.034818,7.048438423,224.3931962,51.1321557,Solar,2
2.692432309,39.62417511,14.26159062,36.23148221,75.1825146,951.7498214,1.024829811,20.27998001,64.58610028,Solar,1
3.772841631,36.3500484,10.53810752,28.67868426,81.19462346,954.9004645,5.397647888,8.598308875,64.38335644,Wind,1
0.200711978,16.99785651,4.47078313,31.43319883,94.57497022,1007.277028,9.076272657,162.0087262,84.44423336,Wind,0
3.220791656,32.10166472,1.580473834,91.75910967,31.2919548,1031.949569,9.529614741,119.7684647,48.25021727,Solar,1
2.11448007,16.04789886,11.72735795,52.12621488,85.85064546,982.6738891,5.935164633,157.7874989,34.79020118,Wind,2
3.274973522,21.1792844,9.662238322,51.96694716,13.16869034,984.9614399,10.73697085,94.56959156,33.85314263,Wind,1
1.197621318,-5.543778394,0.722790186,78.45180782,70.50409064,1009.63465,3.212021246,59.2983889,58.25730514,Wind,2
8.905272807,27.76352102,5.400756989,23.90429836,74.19777295,977.4212889,4.927184367,248.0916085,50.42333825,Solar,2
5.935924536,-3.614325818,14.35199723,53.85388187,67.77232412,952.6608366,10.78316293,185.2456019,49.61086939,Wind,2
6.791023191,31.30338151,7.506017186,48.69866927,25.23147361,1023.522852,10.7550806,72.05551605,18.20236052,Solar,1
7.891712386,29.10140438,6.49093704,63.72196215,87.3043147,1012.564991,8.228553226,115.0521935,74.67433666,Solar,2
4.984421989,25.43723489,6.865494077,99.96019329,16.88584634,1008.0756,10.30776657,213.0508468,29.23630192,Wind,1
0.869202881,-8.191980974,3.13324086,79.25040047,5.363479152,1024.168413,1.065279203,26.00256538,27.72582672,Solar,2
5.371065418,5.156417797,5.530607563,45.80791327,71.74649906,1017.523084,10.37993971,53.08308334,47.14824882,Wind,0
5.86841118,3.155628496,5.54719884,84.4797747,47.54757152,970.5881988,3.847438879,26.36841748,30.50005075,Wind,0
7.454394742,8.006820374,0.785325303,25.3637527,84.909802,985.2481047,2.139978149,292.4342398,62.54724406,Solar,0
4.316595462,-5.617862662,11.51351443,12.74173177,38.33971411,962.6110142,2.872438036,270.867324,43.43170054,Solar,2
1.275803028,36.84789115,6.247566479,28.40035352,16.82785885,962.9857013,5.015622096,271.1926555,50.40205503,Wind,1
2.837759058,17.69011204,12.3326983,40.63704005,83.64421925,1017.619575,3.014304055,257.8771237,58.34523894,Wind,0
3.630822964,5.276215533,12.75522002,55.95226817,54.89096316,1035.860011,3.846811032,240.9787525,28.31819702,Wind,0
6.459172413,9.849075854,3.17991082,65.36162265,18.91957924,1046.273258,1.619741833,171.7170895,24.01764606,Wind,2
5.707783047,12.36012703,9.860302233,91.95451455,72.03839986,1012.834712,3.554121187,231.2201389,89.23797126,Solar,2
3.560967259,20.02971667,7.084227062,55.88686086,51.11136385,968.4101323,6.867405775,13.81015972,49.03513325,Solar,1
9.865152488,15.78397138,13.20235107,55.11480802,60.43129822,960.5650345,5.302244497,223.7271922,47.08842487,Solar,2
6.057748194,35.96959866,3.236110188,14.52187088,46.08983382,1031.285097,4.160625135,280.035974,13.20509352,Wind,1
2.372267917,14.84817415,10.167198,13.14203974,82.87089838,1007.875648,8.957425546,180.1290097,54.81786723,Solar,1
1.017824726,39.60790074,9.116281834,59.60439657,82.95627157,1011.828502,10.72211966,128.7047982,59.87527494,Solar,2
1.528591392,32.57124789,4.429522164,49.43607519,70.93888218,1028.146209,9.081470675,99.87362453,60.29567839,Solar,0
2.459577284,0.425525718,2.049013555,85.52623555,10.54013774,1020.327723,3.984008425,231.4087381,73.63280524,Solar,1
1.606813733,36.52976073,9.774596407,24.46116262,83.88538619,1033.445825,8.933306014,249.4084315,25.97336515,Wind,1
1.865670241,-4.181680106,11.07896187,12.24744959,67.10129805,955.6213905,1.82376219,313.548336,32.70008208,Solar,1
2.850951687,30.87248542,4.734410156,50.41348911,69.7024166,1024.752064,1.563815857,123.2402697,82.96574187,Solar,1
1.733735953,9.031164674,9.67248906,31.37307011,36.29828404,1035.085276,4.147524444,277.1180307,95.24535552,Solar,1
8.967654246,33.89871602,5.926963614,14.4652936,87.92795562,978.6135042,9.692428429,202.0880967,22.23394726,Solar,0
0.802337457,33.40283451,10.69810325,75.21384582,72.53716002,1014.044727,2.956178967,317.8211366,54.78845991,Wind,1
5.245113896,30.29627001,2.988229123,20.04337,11.25904665,981.4162064,0.759040907,190.012359,29.27586275,Wind,0
4.10396827,29.50152182,13.35322504,64.748755,40.77780344,1045.797107,1.580514422,186.3467382,15.40658515,Solar,0
9.823786169,5.233956955,4.311143947,35.29447752,88.6380362,953.3423572,10.30493962,208.0357493,39.29530043,Wind,0
1.120389022,-5.954035847,5.516789816,25.61464453,4.71967017,1007.979284,7.605399417,269.7535279,22.93188627,Wind,2
3.97855599,10.14900894,0.871379281,44.17763706,96.14166196,966.6503547,3.03841396,347.2885724,73.89397661,Wind,1
9.694704333,-1.323774251,1.672683185,82.13011986,67.91625683,1021.222021,6.663549904,26.48280752,58.03528723,Wind,2
8.655071259,24.74755445,7.737928541,45.28842192,63.13759776,967.5890283,6.330955469,19.23645686,22.94510239,Solar,2
8.170720709,7.304986327,4.013890151,77.56926843,27.05592565,973.5383262,7.865231741,337.5181215,10.83174296,Wind,2
2.57902827,38.78051004,12.53220339,21.29376671,24.87917887,999.4370811,2.798250653,190.7552252,82.73413441,Wind,1
1.708875874,22.04860387,0.22040083,79.54942777,94.20582195,1041.483495,10.37283585,221.3650852,25.85749655,Solar,1
6.686432199,31.12402818,5.68641073,31.32399924,29.82724542,971.1714372,3.712422745,173.6724966,64.5594978,Solar,1
9.293759891,-3.373766363,5.060183202,70.96538169,77.55052967,964.4240021,8.329579848,33.71668294,40.32297218,Solar,2
5.56762893,33.10072411,0.289914464,60.92033994,39.31217982,1025.897683,0.193495756,276.5121762,62.69373445,Solar,1
5.716126895,36.13785953,1.865525985,93.62302455,13.92540708,1000.061953,4.471885559,269.0008722,38.40882643,Wind,2
2.799790937,14.35309594,6.204640124,44.85902662,1.07152977,1041.178511,4.220517816,112.2131957,17.82456046,Solar,2
7.694929332,20.31264689,7.392968767,15.954867,54.4257337,964.6614557,6.521813143,110.2461283,30.06550077,Wind,0
1.870437486,28.24049005,6.064346209,11.7239937,97.57788185,1014.592789,0.872835141,301.6228971,26.92527098,Wind,0
3.236792364,-1.258068637,7.964065176,84.41727049,36.91361938,973.2879146,9.481576485,26.04861279,48.52174172,Solar,2
